Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
33831,US-2014-117723,16-08-2014,19-08-2014,Second Class,DL-13495,Dionis Lloyd,Corporate,Philadelphia,Pennsylvania,United States,19120.0,US,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806,356.88,High
34447,CA-2012-147830,15-12-2012,18-12-2012,First Class,NF-18385,Natalie Fritzler,Consumer,Newark,Ohio,United States,43055.0,US,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,6,0.2,607.608,355.61,High
32299,CA-2012-124891,31-07-2012,31-07-2012,Same Day,RH-19495,Rick Hansen,Consumer,New York City,New York,United States,10024.0,US,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7,0.4,-290.8752,348.18,Critical
32246,US-2014-110576,29-11-2014,03-12-2014,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,United States,19120.0,US,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.596,344.98,High
33789,CA-2011-144624,19-11-2011,23-11-2011,Standard Class,JM-15865,John Murray,Consumer,Jamestown,New York,United States,14701.0,US,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4548.81,7,0.0,1228.1787,338.56,High
35352,CA-2011-122931,29-09-2011,03-10-2011,Standard Class,SM-20950,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,United States,19134.0,US,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806,324.93,High
40875,CA-2014-152975,15-09-2014,17-09-2014,First Class,RB-19705,Roger Barcio,Home Office,New York City,New York,United States,10035.0,US,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3,0.0,323.955,319.04,High
31486,CA-2012-102281,12-10-2012,14-10-2012,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,United States,10035.0,US,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,314.38,Critical
39309,CA-2014-120138,26-05-2014,26-05-2014,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,United States,10009.0,US,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,0.2,207.475,314.27,Critical
40722,CA-2011-116246,12-09-2011,17-09-2011,Second Class,LW-17215,Luke Weiss,Consumer,New York City,New York,United States,10035.0,US,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,0.1,420.588,309.69,Medium
39929,CA-2013-107783,29-07-2013,30-07-2013,First Class,OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,United States,18018.0,US,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176,296.1,High
34592,CA-2014-113418,02-10-2014,04-10-2014,First Class,CM-12655,Corinna Mitchell,Home Office,New York City,New York,United States,10035.0,US,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,0.0,767.2005,291.68,High
35505,CA-2011-145387,31-10-2011,02-11-2011,Second Class,AM-10705,Anne McFarland,Consumer,Cranston,Rhode Island,United States,2920.0,US,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0.0,481.47,289.82,Medium
33479,CA-2013-128818,08-05-2013,12-05-2013,Standard Class,CJ-12010,Caroline Jumper,Consumer,New York City,New York,United States,10009.0,US,East,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,5,0.0,1159.9855,286.44,Medium
37936,CA-2011-108609,31-10-2011,02-11-2011,Second Class,AJ-10780,Anthony Jacobs,Corporate,Lorain,Ohio,United States,44052.0,US,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,8,0.4,-734.5264,277.66,Critical
31615,CA-2011-164973,04-11-2011,09-11-2011,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,United States,10024.0,US,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0.0,1995.99,276.89,High
40096,CA-2011-116666,08-05-2011,10-05-2011,First Class,KT-16480,Kean Thornton,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,5,0.4,239.996,276.7,Medium
32859,US-2014-102890,01-07-2014,01-07-2014,Same Day,SG-20470,Sheri Gordon,Consumer,New York City,New York,United States,10011.0,US,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.9785,271.32,High
33320,CA-2013-168354,20-09-2013,22-09-2013,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,United States,2908.0,US,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496,260.38,High
34064,CA-2014-167752,16-01-2014,19-01-2014,First Class,RW-19690,Robert Waldorf,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.676,259.62,High
40585,US-2014-165456,01-12-2014,04-12-2014,First Class,TB-21625,Trudy Brown,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188,258.42,Critical
32927,CA-2013-106530,09-05-2013,09-05-2013,Same Day,CL-12565,Clay Ludtke,Consumer,Cleveland,Ohio,United States,44105.0,US,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,3,0.2,88.0299,254.13,Critical
38963,US-2013-140158,05-10-2013,09-10-2013,Standard Class,DR-12940,Daniel Raglin,Home Office,Providence,Rhode Island,United States,2908.0,US,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0.0,2591.9568,254.03,Medium
38784,US-2012-134558,19-12-2012,24-12-2012,Second Class,PM-19135,Peter McVee,Home Office,Dover,New Hampshire,United States,3820.0,US,East,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.0,517.4793,248.96,High
40644,CA-2014-109085,18-02-2014,21-02-2014,First Class,CK-12325,Christine Kargatis,Home Office,Troy,Ohio,United States,45373.0,US,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849,243.89,High
40353,CA-2012-160227,02-11-2012,04-11-2012,First Class,ED-13885,Emily Ducich,Home Office,New York City,New York,United States,10011.0,US,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,11,0.1,553.3902,243.77,Medium
31324,US-2012-150630,17-09-2012,21-09-2012,Standard Class,TB-21520,Tracy Blumstein,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.0522,242.6,Medium
38694,CA-2011-141649,30-09-2011,30-09-2011,Same Day,DM-12955,Dario Medina,Corporate,Fairfield,Ohio,United States,45014.0,US,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,241.68,High
41024,CA-2014-167395,03-12-2014,05-12-2014,First Class,KM-16720,Kunst Miller,Consumer,Lowell,Massachusetts,United States,1852.0,US,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979.95,5,0.0,284.1855,240.88,Critical
33899,CA-2013-165848,05-06-2013,05-06-2013,Same Day,EN-13780,Edward Nazzal,Consumer,New York City,New York,United States,10035.0,US,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,3,0.0,364.4595,240.11,High
34740,CA-2014-168858,20-11-2014,24-11-2014,Standard Class,JD-16150,Justin Deggeller,Corporate,New York City,New York,United States,10011.0,US,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,7,0.0,626.185,235.83,High
38976,CA-2011-133592,31-12-2011,07-01-2012,Standard Class,KM-16375,Katherine Murray,Home Office,Providence,Rhode Island,United States,2908.0,US,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0.0,742.632,234.73,Low
34480,CA-2014-152912,10-11-2014,13-11-2014,Second Class,BM-11650,Brian Moss,Corporate,Columbia,Maryland,United States,21044.0,US,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,9,0.0,473.6106,232.86,Critical
32477,CA-2011-128146,21-06-2011,25-06-2011,Standard Class,DB-13060,Dave Brooks,Consumer,Lakewood,New Jersey,United States,8701.0,US,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93,7,0.0,357.1911,229.09,High
36157,CA-2013-101546,19-12-2013,25-12-2013,Standard Class,GK-14620,Grace Kelly,Corporate,Morristown,New Jersey,United States,7960.0,US,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706,225.42,Low
33688,US-2012-127040,06-12-2012,10-12-2012,Standard Class,SG-20605,Speros Goranitis,Consumer,New York City,New York,United States,10009.0,US,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619.91,9,0.0,97.1946,223.31,High
37824,CA-2013-157791,24-12-2013,29-12-2013,Second Class,CA-11965,Carol Adams,Corporate,Warwick,Rhode Island,United States,2886.0,US,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4,0.0,899.982,223.21,Medium
35497,CA-2012-143105,10-12-2012,10-12-2012,Same Day,MA-17560,Matt Abelman,Home Office,New York City,New York,United States,10024.0,US,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.2,249.995,223.13,High
41222,CA-2012-159534,20-03-2012,23-03-2012,First Class,DH-13075,Dave Hallsten,Corporate,New York City,New York,United States,10035.0,US,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1087.936,8,0.2,353.5792,221.62,High
34448,CA-2012-147830,15-12-2012,18-12-2012,First Class,NF-18385,Natalie Fritzler,Consumer,Newark,Ohio,United States,43055.0,US,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,2,0.7,-2639.9912,219.62,High
39568,CA-2013-169670,26-12-2013,01-01-2014,Standard Class,JE-15715,Joe Elijah,Consumer,New York City,New York,United States,10009.0,US,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2624,219.15,Medium
37736,CA-2011-166891,04-10-2011,06-10-2011,First Class,CC-12220,Chris Cortes,Consumer,New York City,New York,United States,10024.0,US,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549,214.81,Critical
40095,US-2013-150140,07-04-2013,11-04-2013,Standard Class,VM-21685,Valerie Mitchum,Home Office,Burlington,Vermont,United States,5408.0,US,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,0.0,336.635,214.54,High
35697,CA-2013-131737,18-03-2013,18-03-2013,Same Day,GZ-14470,Gary Zandusky,Consumer,Columbia,Maryland,United States,21044.0,US,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0.0,297.6435,214.01,High
37637,CA-2014-143112,06-10-2014,10-10-2014,Standard Class,TS-21370,Todd Sumrall,Corporate,New York City,New York,United States,10035.0,US,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,0.0,1351.9896,212.76,Medium
40232,CA-2014-130036,28-08-2014,28-08-2014,Same Day,BP-11185,Ben Peterman,Corporate,Philadelphia,Pennsylvania,United States,19120.0,US,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,0.2,209.979,212.12,Critical
34756,CA-2014-136448,17-09-2014,19-09-2014,First Class,AS-10090,Adam Shillingsburg,Consumer,Philadelphia,Pennsylvania,United States,19143.0,US,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.194,2,0.7,-412.6154,209.3,Critical
33250,CA-2014-157987,03-09-2014,07-09-2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,10009.0,US,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735,206.87,High
38499,CA-2013-120369,29-10-2013,29-10-2013,Same Day,VB-21745,Victoria Brennan,Corporate,Rochester,New York,United States,14609.0,US,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,206.61,High
32530,CA-2013-153682,31-05-2013,02-06-2013,First Class,BG-11695,Brooke Gillingham,Corporate,Cincinnati,Ohio,United States,45231.0,US,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,0.4,69.999,205.23,Critical
33216,US-2014-111423,18-08-2014,20-08-2014,First Class,EH-13765,Edward Hooks,Corporate,Watertown,New York,United States,13601.0,US,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373,203.94,Medium
37413,US-2013-113677,14-11-2013,20-11-2013,Standard Class,CM-12655,Corinna Mitchell,Home Office,New York City,New York,United States,10011.0,US,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0.0,592.7896,202.77,Medium
34481,CA-2014-152912,10-11-2014,13-11-2014,Second Class,BM-11650,Brian Moss,Corporate,Columbia,Maryland,United States,21044.0,US,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0.0,157.8702,196.07,Critical
34801,CA-2013-150945,19-12-2013,21-12-2013,Second Class,JK-16120,Julie Kriz,Home Office,New York City,New York,United States,10009.0,US,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0.0,117.0104,195.54,Critical
31730,CA-2013-127369,07-06-2013,08-06-2013,First Class,DB-13060,Dave Brooks,Consumer,Lowell,Massachusetts,United States,1852.0,US,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0.0,207.147,195.49,Critical
34025,CA-2014-119193,23-12-2014,25-12-2014,First Class,SK-19990,Sally Knutson,Consumer,Toledo,Ohio,United States,43615.0,US,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958,7,0.4,94.4937,192.33,Critical
39745,CA-2014-125451,24-10-2014,25-10-2014,First Class,AH-10075,Adam Hart,Corporate,Cranston,Rhode Island,United States,2920.0,US,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,188.95,Critical
37228,US-2014-169551,08-07-2014,10-07-2014,First Class,RL-19615,Rob Lucas,Consumer,Philadelphia,Pennsylvania,United States,19120.0,US,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,683.988,2,0.4,-113.998,187.42,High
34884,CA-2014-121839,25-09-2014,29-09-2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Lancaster,Ohio,United States,43130.0,US,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694,3,0.4,-253.4337,185.77,High
41038,CA-2012-117086,08-11-2012,12-11-2012,Standard Class,QJ-19255,Quincy Jones,Corporate,Burlington,Vermont,United States,5408.0,US,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0.0,1013.127,184.44,Medium
32879,CA-2012-131338,09-08-2012,12-08-2012,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,United States,10024.0,US,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,179.39,Medium
37396,CA-2014-100111,21-09-2014,27-09-2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,10035.0,US,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157,177.06,Medium
34479,CA-2014-152912,10-11-2014,13-11-2014,Second Class,BM-11650,Brian Moss,Corporate,Columbia,Maryland,United States,21044.0,US,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,3,0.0,355.4466,176.78,Critical
37398,CA-2014-100111,21-09-2014,27-09-2014,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,United States,10035.0,US,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,175.2,Medium
40151,US-2012-115343,22-09-2012,25-09-2012,First Class,FO-14305,Frank Olsen,Consumer,Philadelphia,Pennsylvania,United States,19143.0,US,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,173.92,Critical
32166,CA-2013-158099,04-09-2013,06-09-2013,First Class,PK-18910,Paul Knutson,Home Office,Philadelphia,Pennsylvania,United States,19143.0,US,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7,-760.98,166.97,Medium
37060,CA-2012-162047,03-11-2012,05-11-2012,First Class,FH-14365,Fred Hopkins,Corporate,Long Beach,New York,United States,11561.0,US,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274,166.37,Medium
41163,US-2012-116981,26-03-2012,28-03-2012,Second Class,SM-20950,Suzanne McNair,Corporate,New York City,New York,United States,10009.0,US,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0.0,282.2092,164.92,Medium
32547,CA-2014-115602,19-12-2014,25-12-2014,Standard Class,DJ-13630,Doug Jacobs,Consumer,New York City,New York,United States,10009.0,US,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0.0,511.368,163.94,Medium
34366,US-2014-120089,01-12-2014,01-12-2014,Same Day,ML-17755,Max Ludwig,Home Office,Toledo,Ohio,United States,43615.0,US,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,4,0.2,82.992,162.74,High
31489,CA-2012-102281,12-10-2012,14-10-2012,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,United States,10035.0,US,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,160.17,Critical
35543,CA-2014-117702,29-11-2014,05-12-2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Baltimore,Maryland,United States,21215.0,US,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0.0,272.792,159.11,Low
38806,US-2014-161935,15-07-2014,19-07-2014,Standard Class,JL-15835,John Lee,Consumer,Columbus,Ohio,United States,43229.0,US,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892,157.21,High
38616,CA-2014-100097,27-11-2014,30-11-2014,Second Class,MN-17935,Michael Nguyen,Consumer,New York City,New York,United States,10009.0,US,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,0.0,264.5865,156.62,High
