Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
180,MX-2013-120453,24-06-2013,26-06-2013,Second Class,TB-21175,Thomas Boland,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,,LATAM,Caribbean,OFF-AP-10002625,Office Supplies,Appliances,"Cuisinart Microwave, Black",1111.56,6,0.0,200.04,115.53,Medium
4025,MX-2013-145303,12-04-2013,14-04-2013,First Class,DL-13330,Denise Leinenbach,Consumer,Santa Clara,Villa Clara,Cuba,,LATAM,Caribbean,TEC-MA-10004956,Technology,Machines,"Konica Card Printer, Red",459.52,4,0.0,220.56,113.1,High
6470,MX-2011-130148,13-06-2011,18-06-2011,Standard Class,AW-10840,Anthony Witt,Consumer,Bayamo,Granma,Cuba,,LATAM,Caribbean,TEC-CO-10003160,Technology,Copiers,"Brother Wireless Fax, Laser",1512.20952,6,0.002,102.92952,113.03,Medium
9226,MX-2011-158491,12-11-2011,14-11-2011,Second Class,TT-21070,Ted Trevino,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,FUR-CH-10002033,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",507.84,2,0.2,50.76,112.71,Critical
395,MX-2012-148054,21-09-2012,24-09-2012,Second Class,CV-12295,Christina VanderZanden,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,FUR-BO-10002325,Furniture,Bookcases,"Bush Classic Bookcase, Metal",659.424,4,0.4,-219.856,111.23,High
3919,MX-2014-109064,13-08-2014,20-08-2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Holguín,Holguín,Cuba,,LATAM,Caribbean,OFF-AP-10000800,Office Supplies,Appliances,"Breville Stove, Red",1497.44,4,0.0,299.44,110.27,Medium
827,US-2013-139283,03-10-2013,07-10-2013,Second Class,DV-13045,Darrin Van Huff,Corporate,Carrefour,Ouest,Haiti,,LATAM,Caribbean,OFF-ST-10000619,Office Supplies,Storage,"Eldon Lockers, Wire Frame",630.336,8,0.4,-63.104,109.11,High
9480,MX-2011-137064,09-02-2011,11-02-2011,Second Class,TP-21415,Tom Prescott,Consumer,Sancti Spíritus,Sancti Spíritus,Cuba,,LATAM,Caribbean,FUR-CH-10004095,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",618.56,2,0.0,235.04,107.68,High
513,MX-2014-157798,30-10-2014,03-11-2014,Second Class,KN-16390,Katherine Nockton,Corporate,Consolación del Sur,Pinar del Río,Cuba,,LATAM,Caribbean,TEC-CO-10001309,Technology,Copiers,"Hewlett Wireless Fax, Laser",758.85924,3,0.002,21.27924,106.69,Medium
7904,MX-2014-107181,02-12-2014,06-12-2014,Second Class,MC-17635,Matthew Clasen,Corporate,Santa Cruz de Barahona,Barahona,Dominican Republic,,LATAM,Caribbean,FUR-CH-10001332,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",1502.976,6,0.2,-225.504,103.39,Medium
499,MX-2012-167122,23-04-2012,27-04-2012,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Santa Clara,Villa Clara,Cuba,,LATAM,Caribbean,TEC-CO-10000344,Technology,Copiers,"Hewlett Copy Machine, Color",1219.61588,7,0.002,266.35588,103.26,High
219,US-2011-128776,28-12-2011,30-12-2011,Second Class,RR-19525,Rick Reed,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,TEC-PH-10002218,Technology,Phones,"Apple Speaker Phone, Cordless",538.24,8,0.2,-107.68,103.12,Critical
3801,MX-2011-146535,16-09-2011,19-09-2011,First Class,BP-11155,Becky Pak,Consumer,Holguín,Holguín,Cuba,,LATAM,Caribbean,OFF-ST-10004754,Office Supplies,Storage,"Fellowes Lockers, Single Width",552.96,4,0.0,132.64,102.93,High
8026,MX-2014-104486,08-08-2014,12-08-2014,Standard Class,DO-13435,Denny Ordway,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,FUR-BO-10004142,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",876.3,5,0.4,14.6,99.57,Medium
9297,MX-2014-167829,17-10-2014,24-10-2014,Standard Class,GH-14665,Greg Hansen,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,TEC-CO-10004701,Technology,Copiers,"Sharp Copy Machine, High-Speed",891.5256,7,0.202,109.4856,99.21,Medium
6094,MX-2011-161494,03-11-2011,06-11-2011,Second Class,EH-14005,Erica Hernandez,Home Office,Nueva Gerona,Isla de la Juventud,Cuba,,LATAM,Caribbean,TEC-PH-10002647,Technology,Phones,"Nokia Headset, VoIP",292.8,6,0.0,67.32,97.97,Critical
8259,MX-2014-103660,12-11-2014,12-11-2014,Same Day,MM-18280,Muhammed MacIntyre,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,TEC-AC-10003615,Technology,Accessories,"SanDisk Router, Programmable",412.56,3,0.2,56.7,97.55,Critical
1928,MX-2014-167724,22-09-2014,24-09-2014,First Class,CG-12520,Claire Gute,Consumer,Guantánamo,Guantánamo,Cuba,,LATAM,Caribbean,TEC-PH-10002183,Technology,Phones,"Apple Audio Dock, with Caller ID",333.78,3,0.0,83.4,97.46,High
5420,MX-2014-131072,14-01-2014,19-01-2014,Second Class,JJ-15445,Jennifer Jackson,Consumer,Portmore,Saint Catherine,Jamaica,,LATAM,Caribbean,FUR-TA-10000789,Furniture,Tables,"Lesro Training Table, with Bottom Storage",537.6,3,0.0,134.4,94.5,High
38,MX-2014-154739,04-07-2014,07-07-2014,Second Class,SC-20440,Shaun Chance,Corporate,Artemisa,Artemisa,Cuba,,LATAM,Caribbean,FUR-TA-10004531,Furniture,Tables,"Chromcraft Coffee Table, Rectangular",529.32,3,0.0,264.66,94.28,High
1528,MX-2012-158526,19-04-2012,26-04-2012,Standard Class,BK-11260,Berenike Kampe,Consumer,Holguín,Holguín,Cuba,,LATAM,Caribbean,TEC-CO-10002586,Technology,Copiers,"Brother Ink, Color",692.73176,7,0.002,220.65176,93.27,Low
8911,MX-2013-108021,18-06-2013,20-06-2013,First Class,CM-12445,Chuck Magee,Consumer,Carrefour,Ouest,Haiti,,LATAM,Caribbean,FUR-CH-10001270,Furniture,Chairs,"SAFCO Rocking Chair, Black",370.944,7,0.4,6.104,90.0,High
6412,MX-2013-138422,16-09-2013,22-09-2013,Standard Class,DL-12925,Daniel Lacy,Consumer,Holguín,Holguín,Cuba,,LATAM,Caribbean,TEC-PH-10000106,Technology,Phones,"Apple Smart Phone, Full Size",1700.0,4,0.0,238.0,89.93,Medium
2875,MX-2013-100251,20-12-2013,27-12-2013,Standard Class,SG-20080,Sandra Glassco,Consumer,Pinar del Río,Pinar del Río,Cuba,,LATAM,Caribbean,TEC-CO-10000917,Technology,Copiers,"Hewlett Copy Machine, Color",881.9326,5,0.002,130.7326,89.48,Medium
911,MX-2011-106775,27-10-2011,31-10-2011,Standard Class,AF-10870,Art Ferguson,Consumer,Santa Clara,Villa Clara,Cuba,,LATAM,Caribbean,FUR-BO-10002300,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",2190.72,8,0.0,1073.44,88.73,High
9153,MX-2013-154270,02-10-2013,07-10-2013,Standard Class,GW-14605,Giulietta Weimer,Consumer,Spanish Town,Saint Catherine,Jamaica,,LATAM,Caribbean,FUR-BO-10004924,Furniture,Bookcases,"Sauder Library with Doors, Traditional",1292.1,5,0.0,155.0,87.61,Medium
3832,MX-2011-145870,21-05-2011,26-05-2011,Standard Class,SC-20575,Sonia Cooley,Consumer,Palma Soriano,Santiago de Cuba,Cuba,,LATAM,Caribbean,OFF-ST-10002371,Office Supplies,Storage,"Rogers File Cart, Industrial",755.2,8,0.0,7.52,86.03,Medium
401,US-2013-117555,05-07-2013,08-07-2013,First Class,RS-19765,Roland Schwarz,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,OFF-ST-10001010,Office Supplies,Storage,"Fellowes Lockers, Industrial",554.16,5,0.2,-124.74,85.44,Medium
1609,MX-2012-110128,06-07-2012,12-07-2012,Standard Class,SZ-20035,Sam Zeldin,Home Office,Fort-de-France,Martinique,Martinique,,LATAM,Caribbean,OFF-AP-10000800,Office Supplies,Appliances,"Breville Stove, Red",1123.08,3,0.0,224.58,83.09,Medium
3808,MX-2012-110569,13-04-2012,20-04-2012,Standard Class,BB-10990,Barry Blumstein,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,TEC-AC-10003367,Technology,Accessories,"Enermax Memory Card, Programmable",494.464,8,0.2,148.224,82.95,Low
4173,US-2011-115077,30-09-2011,04-10-2011,Second Class,PC-18745,Pamela Coakley,Corporate,San Pedro de Macorís,San Pedro de Macorís,Dominican Republic,,LATAM,Caribbean,OFF-AP-10002681,Office Supplies,Appliances,"Hamilton Beach Stove, Black",577.888,2,0.2,-93.912,81.81,Medium
4591,MX-2014-165449,05-11-2014,10-11-2014,Standard Class,GT-14635,Grant Thornton,Corporate,Ciego de Ávila,Ciego de Ávila,Cuba,,LATAM,Caribbean,TEC-CO-10002768,Technology,Copiers,"Sharp Fax Machine, High-Speed",1173.0492,6,0.002,338.4492,81.41,Medium
9207,MX-2013-149090,25-02-2013,02-03-2013,Second Class,CS-11860,Cari Schnelling,Consumer,Manzanillo,Granma,Cuba,,LATAM,Caribbean,TEC-CO-10002998,Technology,Copiers,"Sharp Ink, Laser",496.64472,6,0.002,148.28472,81.09,High
163,MX-2012-133375,11-07-2012,11-07-2012,Same Day,TC-21535,Tracy Collins,Home Office,Pinar del Río,Pinar del Río,Cuba,,LATAM,Caribbean,OFF-AR-10001192,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",210.48,6,0.0,75.72,79.43,Critical
1640,MX-2014-153584,24-01-2014,31-01-2014,Standard Class,KE-16420,Katrina Edelman,Corporate,Santa Clara,Villa Clara,Cuba,,LATAM,Caribbean,FUR-CH-10004095,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",927.84,3,0.0,352.56,79.4,Medium
3269,MX-2013-141537,01-02-2013,03-02-2013,First Class,PA-19060,Pete Armstrong,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,FUR-TA-10002966,Furniture,Tables,"Chromcraft Computer Table, Fully Assembled",266.94,3,0.7,-177.96,78.92,High
6306,MX-2013-107447,28-05-2013,30-05-2013,Second Class,GT-14710,Greg Tran,Consumer,Holguín,Holguín,Cuba,,LATAM,Caribbean,TEC-CO-10001933,Technology,Copiers,"HP Fax Machine, High-Speed",396.72496,2,0.002,70.72496,78.45,High
6342,MX-2011-161963,26-12-2011,28-12-2011,Second Class,RP-19855,Roy Phan,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,OFF-AP-10000639,Office Supplies,Appliances,"Breville Microwave, Red",321.824,2,0.2,-4.056,78.08,High
529,MX-2014-100090,11-06-2014,17-06-2014,Standard Class,EH-14185,Evan Henry,Consumer,Bayamo,Granma,Cuba,,LATAM,Caribbean,OFF-ST-10004532,Office Supplies,Storage,"Tenex File Cart, Single Width",447.2,5,0.0,147.5,77.15,Low
4522,MX-2014-101749,10-05-2014,15-05-2014,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Cienfuegos,Cienfuegos,Cuba,,LATAM,Caribbean,TEC-PH-10002867,Technology,Phones,"Cisco Smart Phone, with Caller ID",1744.64,4,0.0,17.44,76.55,Medium
2967,US-2011-166436,18-05-2011,23-05-2011,Standard Class,TZ-21445,Tom Zandusky,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,OFF-AP-10000751,Office Supplies,Appliances,"Breville Refrigerator, Black",1383.36,5,0.2,-224.84,76.05,Medium
1010,MX-2014-164994,10-10-2014,15-10-2014,Second Class,LS-16945,Linda Southworth,Corporate,Bayamo,Granma,Cuba,,LATAM,Caribbean,TEC-CO-10002434,Technology,Copiers,"Canon Fax and Copier, Laser",636.5244,5,0.002,132.6244,75.9,Medium
2542,MX-2013-108231,11-03-2013,11-03-2013,Same Day,LS-16975,Lindsay Shagiari,Home Office,Les Abymes,Guadeloupe,Guadeloupe,,LATAM,Caribbean,FUR-CH-10003423,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",267.36,3,0.0,96.24,75.19,High
162,MX-2012-133375,11-07-2012,11-07-2012,Same Day,TC-21535,Tracy Collins,Home Office,Pinar del Río,Pinar del Río,Cuba,,LATAM,Caribbean,OFF-ST-10004368,Office Supplies,Storage,"Tenex Trays, Industrial",255.22,7,0.0,99.4,75.07,Critical
