Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
23842,IN-2014-46777,25-01-2014,29-01-2014,Standard Class,KD-16345,Katherine Ducich,Consumer,Surat,Gujarat,India,,APAC,Central Asia,FUR-BO-10003282,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",2485.62,6,0.0,795.24,248.41,Medium
21019,IN-2014-17230,28-05-2014,01-06-2014,Standard Class,DR-12940,Daniel Raglin,Home Office,Madurai,Tamil Nadu,India,,APAC,Central Asia,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",1395.0,3,0.0,237.15,244.5,High
24164,IN-2012-63759,01-12-2012,07-12-2012,Standard Class,CS-12460,Chuck Sachs,Consumer,Aligarh,Uttar Pradesh,India,,APAC,Central Asia,TEC-CO-10004027,Technology,Copiers,"Sharp Fax Machine, Color",2673.81,0,0.0,26.73,237.05,Medium
27454,IN-2012-33820,11-12-2012,15-12-2012,Standard Class,CC-12685,Craig Carroll,Consumer,Vijayawada,Andhra Pradesh,India,,APAC,Central Asia,TEC-PH-10002652,Technology,Phones,"Cisco Smart Phone, Cordless",1302.96,2,0.0,182.4,234.15,High
27579,IN-2014-72054,07-04-2014,12-04-2014,Standard Class,JW-15220,Jane Waco,Corporate,Mangalore,Karnataka,India,,APAC,Central Asia,TEC-PH-10000780,Technology,Phones,"Cisco Smart Phone, with Caller ID",3271.2,5,0.0,1341.15,232.45,High
30065,ID-2014-43494,14-08-2014,18-08-2014,Standard Class,HG-14965,Henry Goldwyn,Corporate,Lahore,Punjab,Pakistan,,APAC,Central Asia,OFF-AP-10002312,Office Supplies,Appliances,"KitchenAid Refrigerator, Black",-64.89972732596786,6,0.5,-886.05,231.11,High
25245,IN-2013-60700,28-11-2013,30-11-2013,Second Class,MC-17845,Michael Chen,Consumer,Gwalior,Madhya Pradesh,India,,APAC,Central Asia,FUR-TA-10001889,Furniture,Tables,"Bevis Conference Table, Fully Assembled",1850.46,2,0.0,259.02,228.37,High
25862,IN-2014-47806,17-05-2014,22-05-2014,Second Class,DO-13435,Denny Ordway,Consumer,Srinagar,Jammu and Kashmir,India,,APAC,Central Asia,FUR-TA-10001360,Furniture,Tables,"Bevis Round Table, Rectangular",3094.56,6,0.0,1423.44,227.67,Medium
25799,IN-2014-76016,26-09-2014,28-09-2014,Second Class,VG-21805,Vivek Grady,Corporate,Thiruvananthapuram,Kerala,India,,APAC,Central Asia,FUR-BO-10004043,Furniture,Bookcases,"Dania Classic Bookcase, Metal",2871.54,7,0.0,57.33,227.14,Medium
26110,IN-2012-45909,05-10-2012,09-10-2012,Standard Class,TB-21190,Thomas Brumley,Home Office,Allahabad,Uttar Pradesh,India,,APAC,Central Asia,TEC-PH-10000030,Technology,Phones,"Samsung Smart Phone, with Caller ID",2544.6,4,0.0,865.08,226.81,Medium
30070,IN-2013-10811,17-09-2013,20-09-2013,First Class,LR-16915,Lena Radford,Consumer,Gorakhpur,Haryana,India,,APAC,Central Asia,TEC-PH-10003713,Technology,Phones,"Nokia Smart Phone, Cordless",1908.45,3,0.0,534.33,225.58,High
23518,IN-2014-52636,27-06-2014,02-07-2014,Second Class,DM-13345,Denise Monton,Corporate,Varanasi,Uttar Pradesh,India,,APAC,Central Asia,TEC-CO-10004404,Technology,Copiers,"Brother Copy Machine, High-Speed",2098.32,0,0.0,860.16,224.28,Medium
30001,IN-2013-55170,28-11-2013,02-12-2013,Standard Class,TC-20980,Tamara Chand,Corporate,Chennai,Tamil Nadu,India,,APAC,Central Asia,FUR-CH-10002872,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",0.0,3,0.0,97.38,223.52,High
25705,IN-2014-61967,18-01-2014,22-01-2014,Standard Class,MG-17890,Michael Granlund,Home Office,Lahore,Punjab,Pakistan,,APAC,Central Asia,OFF-AP-10003963,Office Supplies,Appliances,"Breville Microwave, Silver",2117.22,14,0.5,-1736.28,223.13,High
28012,IN-2012-46952,07-07-2012,12-07-2012,Second Class,CC-12370,Christopher Conant,Consumer,Chittagong,Chittagong,Bangladesh,,APAC,Central Asia,TEC-PH-10001725,Technology,Phones,"Motorola Speaker Phone, Cordless",1591.56,12,0.0,79.56,222.4,Medium
25116,IN-2013-46252,01-05-2013,05-05-2013,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Tiruppur,Tamil Nadu,India,,APAC,Central Asia,TEC-CO-10000447,Technology,Copiers,"Canon Wireless Fax, Color",3040.8,0,0.0,1155.36,219.74,Medium
22551,IN-2014-78396,24-03-2014,30-03-2014,Standard Class,MG-18145,Mike Gockenbach,Consumer,Bhilwara,Rajasthan,India,,APAC,Central Asia,FUR-TA-10004744,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",2572.74,-5,0.0,1080.54,216.06,Medium
28853,IN-2014-20870,09-07-2014,13-07-2014,Standard Class,EM-14140,Eugene Moren,Home Office,Malegaon,Maharashtra,India,,APAC,Central Asia,FUR-BO-10003301,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",2194.53,13,0.0,438.75,210.22,High
28537,IN-2013-46798,12-08-2013,17-08-2013,Standard Class,DK-12985,Darren Koutras,Consumer,Delhi,Delhi,India,,APAC,Central Asia,TEC-PH-10002936,Technology,Phones,"Nokia Smart Phone, Full Size",3180.3,5,0.0,381.6,209.29,Medium
22455,IN-2013-19176,11-06-2013,17-06-2013,Standard Class,MS-17980,Michael Stewart,Corporate,Hyderabad,Telangana,India,,APAC,Central Asia,TEC-PH-10003856,Technology,Phones,"Motorola Smart Phone, with Caller ID",2582.16,4,0.0,361.44,208.88,Medium
20954,IN-2012-21206,06-02-2012,11-02-2012,Standard Class,SC-20800,Stuart Calhoun,Consumer,Bhilai,Chhattisgarh,India,,APAC,Central Asia,FUR-BO-10000035,Furniture,Bookcases,"Dania Classic Bookcase, Pine",1236.33,3,0.0,519.21,207.44,High
20937,IN-2012-28528,01-10-2012,07-10-2012,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Delhi,Delhi,India,,APAC,Central Asia,FUR-TA-10001786,Furniture,Tables,"Chromcraft Computer Table, with Bottom Storage",3547.44,8,0.0,780.24,205.63,Medium
21412,IN-2013-78809,22-01-2013,24-01-2013,Second Class,AG-10900,Arthur Gainer,Consumer,Pune,Maharashtra,India,,APAC,Central Asia,FUR-CH-10002247,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",1838.52,4,0.0,349.2,202.32,High
27886,IN-2013-37761,01-05-2013,04-05-2013,First Class,KB-16240,Karen Bern,Corporate,Kalyan,Maharashtra,India,,APAC,Central Asia,FUR-CH-10002944,Furniture,Chairs,"Office Star Steel Folding Chair, Black",31277.319102111658,9,0.0,48.06,202.06,Medium
20772,IN-2013-49199,not_a_date,27-08-2013,Standard Class,AS-10225,Alan Schoenberger,Corporate,Khulna,Khulna,Bangladesh,,APAC,Central Asia,FUR-BO-10004707,Furniture,Bookcases,"Ikea Library with Doors, Traditional",3633.9,10,0.0,108.9,201.18,Medium
29686,IN-2011-41254,22-06-2011,26-06-2011,Standard Class,SC-20230,Scot Coram,Corporate,Avadi,Tamil Nadu,India,,APAC,Central Asia,FUR-BO-10001372,Furniture,Bookcases,"Safco Classic Bookcase, Pine",2637.0,-4,0.0,184.5,200.83,Medium
28329,IN-2013-27247,11-09-2013,16-09-2013,Standard Class,LB-16795,Laurel Beltran,Home Office,Thanjavur,Tamil Nadu,India,,APAC,Central Asia,TEC-CO-10003087,Technology,Copiers,"Canon Wireless Fax, Laser",3407.94,9,0.0,613.17,193.81,Medium
24317,IN-2013-65145,25-01-2013,30-01-2013,Standard Class,CS-11845,Cari Sayre,Corporate,Khulna,Khulna,Bangladesh,,APAC,Central Asia,FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",3709.26,9,0.0,1594.89,192.23,Medium
29568,IN-2012-57424,15-12-2012,19-12-2012,Standard Class,RW-19690,Robert Waldorf,Consumer,Bhatinda,Punjab,India,,APAC,Central Asia,OFF-AP-10004295,Office Supplies,Appliances,"Cuisinart Refrigerator, Silver",1987.32,4,0.0,298.08,191.29,Medium
20605,ID-2013-13422,20-12-2013,23-12-2013,First Class,AG-10765,Anthony Garverick,Home Office,Mumbai,Maharashtra,India,,APAC,Central Asia,FUR-TA-10004416,Furniture,Tables,"Bevis Wood Table, Adjustable Height",535.8,2,0.5,-96.48,187.63,Critical
27463,IN-2013-29578,24-08-2013,,First Class,JO-15280,Jas O'Carroll,Consumer,Hyderabad,Telangana,India,,APAC,Central Asia,FUR-BO-10002277,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",868.95,5,0.0,43.35,186.83,High
22169,IN-2012-69926,23-10-2012,26-10-2012,First Class,PO-19180,Philisse Overcash,Home Office,Dhaka,Dhaka,Bangladesh,,APAC,Central Asia,FUR-CH-10001664,Furniture,Chairs,"Novimex Swivel Stool, Black",1620.3,10,0.0,356.4,185.97,Medium
24984,IN-2014-65194,27-03-2014,30-03-2014,Second Class,AF-10870,Art Ferguson,Consumer,Aurangabad,Bihar,India,,APAC,Central Asia,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",2289.75,5,0.0,68.55,185.11,Medium
27993,IN-2014-20415,01-08-2014,05-08-2014,Standard Class,GM-14455,Gary Mitchum,Home Office,Kabul,Kabul,Afghanistan,,APAC,Central Asia,FUR-BO-10002204,Furniture,Bookcases,"Bush Classic Bookcase, Pine",2070.15,5,0.0,848.7,185.01,Medium
27351,IN-2012-32805,19-12-2012,,Standard Class,AF-10885,Art Foster,Consumer,Solapur,Maharashtra,India,,APAC,Central Asia,OFF-AP-10002675,Office Supplies,Appliances,"Cuisinart Refrigerator, Black",2973.06,6,0.0,445.86,182.54,High
28933,IN-2014-11231,16-12-2014,19-12-2014,First Class,CS-11845,Cari Sayre,Corporate,Raipur,Uttarakhand,India,,APAC,Central Asia,FUR-BO-10000676,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",630.15,5,0.0,31.5,181.05,Critical
28645,IN-2011-59685,04-08-2011,08-08-2011,Standard Class,BM-11785,Bryan Mills,Consumer,Tiruchchirappalli,Tamil Nadu,India,,APAC,Central Asia,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal",1455.12,4,0.0,116.4,179.62,Medium
24044,IN-2012-29459,25-10-2012,29-10-2012,Standard Class,DW-13195,David Wiener,Corporate,Bhiwandi,Maharashtra,India,,APAC,Central Asia,FUR-BO-10002031,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",2186.7,5,0.0,481.05,178.04,Medium
27039,IN-2013-26659,07-08-2013,14-08-2013,Standard Class,AB-10600,Ann Blume,Corporate,Lucknow,Uttar Pradesh,India,,APAC,Central Asia,FUR-BO-10004529,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",840.15,5,0.0,100.8,172.19,Low
28710,IN-2012-57823,05-12-2012,10-12-2012,Standard Class,CR-12625,Corey Roper,Home Office,Pune,Maharashtra,India,,APAC,Central Asia,FUR-CH-10002250,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",1869.72,4,0.0,878.76,169.79,High
24162,IN-2012-70829,17-08-2012,23-08-2012,Standard Class,KH-16510,Keith Herrera,Consumer,Dhaka,Dhaka,Bangladesh,,APAC,Central Asia,FUR-BO-10000699,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Traditional",1333.44,8,0.0,146.64,167.89,Medium
29081,IN-2013-25532,12-03-2013,12-03-2013,Same Day,CC-12370,Christopher Conant,Consumer,Cuttack,Odisha,India,,APAC,Central Asia,TEC-MA-10002148,Technology,Machines,"Epson Printer, Durable",788.22,3,0.0,102.42,167.66,High
21317,IN-2013-65075,23-03-2013,27-03-2013,Standard Class,GZ-14470,Gary Zandusky,Consumer,Ludhiana,Punjab,India,,APAC,Central Asia,TEC-AC-10004108,Technology,Accessories,"Memorex Router, USB",29394.349588644145,-2,0.0,775.98,166.98,Medium
21187,IN-2012-36396,24-11-2012,26-11-2012,Second Class,RD-19900,Ruben Dartt,Consumer,Khulna,Khulna,Bangladesh,,APAC,Central Asia,TEC-CO-10004404,Technology,Copiers,"Brother Copy Machine, High-Speed",28937.39734376195,7,0.0,752.64,166.17,High
30073,IN-2013-12183,14-05-2013,17-05-2013,First Class,HH-15010,Hilary Holden,Corporate,Nagpur,Maharashtra,India,,APAC,Central Asia,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",1395.0,3,0.0,237.15,164.14,Medium
